date,case,text,source,clean_text,frame_security,frame_humanitarian,frame_economic,frame_responsibility,frame_diplomacy
2024-10-17,MiddleEast,Migration reporting discusses border and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and diplomacy in the context of conflict.,1,0,0,0,1
2024-10-15,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2024-03-16,MiddleEast,Migration reporting discusses humanitarian and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and refugee in the context of conflict.,0,2,0,0,0
2023-12-24,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2023-07-31,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-08-09,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2024-06-01,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2024-01-20,MiddleEast,Migration reporting discusses diplomacy and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and security in the context of conflict.,1,0,0,0,1
2024-03-31,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2023-02-03,MiddleEast,Migration reporting discusses refugee and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and diplomacy in the context of conflict.,0,1,0,0,1
2022-05-31,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-07-27,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2022-07-18,MiddleEast,Migration reporting discusses diplomacy and refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy and refugee in the context of conflict.,0,1,0,0,1
2024-01-19,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2024-11-08,MiddleEast,Migration reporting discusses refugee and security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and security in the context of conflict.,1,1,0,0,0
2022-04-03,MiddleEast,Migration reporting discusses humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian in the context of conflict.,0,1,0,0,0
2023-11-14,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2022-11-02,MiddleEast,Migration reporting discusses diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses diplomacy in the context of conflict.,0,0,0,0,1
2023-10-15,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2023-09-05,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-09-06,MiddleEast,Migration reporting discusses security and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and diplomacy in the context of conflict.,1,0,0,0,1
2023-11-10,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2023-09-23,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2024-08-29,MiddleEast,Migration reporting discusses refugee and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and humanitarian in the context of conflict.,0,2,0,0,0
2022-04-16,MiddleEast,Migration reporting discusses humanitarian and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses humanitarian and border in the context of conflict.,1,1,0,0,0
2022-10-30,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2022-08-14,MiddleEast,Migration reporting discusses security in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security in the context of conflict.,1,0,0,0,0
2024-06-22,MiddleEast,Migration reporting discusses border and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border and humanitarian in the context of conflict.,1,1,0,0,0
2024-04-25,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-10-24,MiddleEast,Migration reporting discusses security and humanitarian in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses security and humanitarian in the context of conflict.,1,1,0,0,0
2024-11-28,MiddleEast,Migration reporting discusses refugee in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee in the context of conflict.,0,1,0,0,0
2023-10-28,MiddleEast,Migration reporting discusses refugee and border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and border in the context of conflict.,1,1,0,0,0
2023-10-05,MiddleEast,Migration reporting discusses border in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses border in the context of conflict.,1,0,0,0,0
2024-12-27,MiddleEast,Migration reporting discusses refugee and diplomacy in the context of conflict.,SYNTHETIC_DEMO,migration reporting discusses refugee and diplomacy in the context of conflict.,0,1,0,0,1
